scenario,section,left,right,method,observations,correlation
regime_shift,anchored_components,anch_industry_sales_hhi,anch_advertising_intensity,spearman,22106,0.0708098303521191
regime_shift,anchored_components,anch_industry_sales_hhi,anch_operating_margin,spearman,58042,0.0071676689455744
regime_shift,anchored_components,anch_industry_sales_hhi,anch_cash_adjusted_roic,spearman,55047,-0.0020022266461543
regime_shift,anchored_components,anch_industry_sales_hhi,anch_gross_profitability_lag_assets,spearman,55047,-0.0250530342907776
regime_shift,anchored_components,anch_industry_sales_hhi,anch_cash_conversion_lag_assets,spearman,55047,0.0021096980306128
regime_shift,anchored_components,anch_industry_sales_hhi,anch_asset_turnover,spearman,55047,-0.0236960491872282
regime_shift,anchored_components,anch_industry_sales_hhi,anch_asset_lightness,spearman,58042,-0.033133230233089
regime_shift,anchored_components,anch_industry_sales_hhi,anch_incremental_operating_margin,spearman,52304,0.0053308756288615
regime_shift,anchored_components,anch_industry_sales_hhi,anch_capex_intensity,spearman,58042,0.0215878974053346
regime_shift,anchored_components,anch_log_active_firm_count,anch_log_active_firm_count,spearman,58042,1.0
regime_shift,anchored_components,anch_log_active_firm_count,anch_rd_intensity_zero,spearman,58042,-0.0126676827172494
regime_shift,anchored_components,anch_log_active_firm_count,anch_capitalized_rnd_stock_assets,spearman,58042,-0.0164246612410188
regime_shift,anchored_components,anch_log_active_firm_count,anch_rnd_positive_share_3y,spearman,52102,-0.0434545946444883
regime_shift,anchored_components,anch_log_active_firm_count,anch_gross_profit_lag_sga,spearman,55047,-0.0273049608503302
regime_shift,anchored_components,anch_log_active_firm_count,anch_revenue_change_lag_sga,spearman,55047,-0.0023200917026852
regime_shift,anchored_components,anch_log_active_firm_count,anch_advertising_intensity,spearman,22106,-0.0452209736499132
regime_shift,anchored_components,anch_log_active_firm_count,anch_operating_margin,spearman,58042,-0.0424115244471934
regime_shift,anchored_components,anch_log_active_firm_count,anch_cash_adjusted_roic,spearman,55047,-0.0387121390814682
regime_shift,anchored_components,anch_log_active_firm_count,anch_gross_profitability_lag_assets,spearman,55047,-0.0171813505963394
regime_shift,anchored_components,anch_log_active_firm_count,anch_cash_conversion_lag_assets,spearman,55047,-0.0411608139650188
regime_shift,anchored_components,anch_log_active_firm_count,anch_asset_turnover,spearman,55047,-0.0009584562774384
regime_shift,anchored_components,anch_log_active_firm_count,anch_asset_lightness,spearman,58042,-0.0016742257601642
regime_shift,anchored_components,anch_log_active_firm_count,anch_incremental_operating_margin,spearman,52304,-0.0079545752662777
regime_shift,anchored_components,anch_log_active_firm_count,anch_capex_intensity,spearman,58042,0.0013891500726355
regime_shift,anchored_components,anch_rd_intensity_zero,anch_rd_intensity_zero,spearman,58042,1.0
regime_shift,anchored_components,anch_rd_intensity_zero,anch_capitalized_rnd_stock_assets,spearman,58042,0.581460228526457
regime_shift,anchored_components,anch_rd_intensity_zero,anch_rnd_positive_share_3y,spearman,52102,0.3882074938623124
regime_shift,anchored_components,anch_rd_intensity_zero,anch_gross_profit_lag_sga,spearman,55047,0.176194659278588
regime_shift,anchored_components,anch_rd_intensity_zero,anch_revenue_change_lag_sga,spearman,55047,0.0298464108732016
regime_shift,anchored_components,anch_rd_intensity_zero,anch_advertising_intensity,spearman,22106,0.1773914315203097
regime_shift,anchored_components,anch_rd_intensity_zero,anch_operating_margin,spearman,58042,0.1968399437616313
regime_shift,anchored_components,anch_rd_intensity_zero,anch_cash_adjusted_roic,spearman,55047,0.2276963205670639
regime_shift,anchored_components,anch_rd_intensity_zero,anch_gross_profitability_lag_assets,spearman,55047,0.1910544883476304
regime_shift,anchored_components,anch_rd_intensity_zero,anch_cash_conversion_lag_assets,spearman,55047,0.2045100833303999
regime_shift,anchored_components,anch_rd_intensity_zero,anch_asset_turnover,spearman,55047,0.1100050918831111
regime_shift,anchored_components,anch_rd_intensity_zero,anch_asset_lightness,spearman,58042,0.175890119092305
regime_shift,anchored_components,anch_rd_intensity_zero,anch_incremental_operating_margin,spearman,52304,0.0330568729968803
regime_shift,anchored_components,anch_rd_intensity_zero,anch_capex_intensity,spearman,58042,-0.1057412701725782
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_capitalized_rnd_stock_assets,spearman,58042,0.9999999999999998
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_rnd_positive_share_3y,spearman,52102,0.4261959476529868
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_gross_profit_lag_sga,spearman,55047,0.1142337047086374
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_revenue_change_lag_sga,spearman,55047,-0.0841486849044111
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_advertising_intensity,spearman,22106,0.1567237814268088
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_operating_margin,spearman,58042,0.1851236399012555
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_cash_adjusted_roic,spearman,55047,0.2321340814111422
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_gross_profitability_lag_assets,spearman,55047,0.1807445264775063
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_cash_conversion_lag_assets,spearman,55047,0.2035833686475453
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_asset_turnover,spearman,55047,0.0891608725570571
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_asset_lightness,spearman,58042,0.257977738502312
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_incremental_operating_margin,spearman,52304,0.0356612198018954
regime_shift,anchored_components,anch_capitalized_rnd_stock_assets,anch_capex_intensity,spearman,58042,-0.1769105893030629
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_rnd_positive_share_3y,spearman,52102,1.0
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_gross_profit_lag_sga,spearman,52102,0.001913664488769
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_revenue_change_lag_sga,spearman,52102,0.0035537126312222
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_advertising_intensity,spearman,19946,0.0014607883547066
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_operating_margin,spearman,52102,0.0093134239882299
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_cash_adjusted_roic,spearman,52102,0.0089244399850268
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_gross_profitability_lag_assets,spearman,52102,0.0016205766506706
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_cash_conversion_lag_assets,spearman,52102,0.0096371485427029
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_asset_turnover,spearman,52102,0.0032995972220428
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_asset_lightness,spearman,52102,-0.0007214686541454
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_incremental_operating_margin,spearman,49507,-0.0057802115942905
regime_shift,anchored_components,anch_rnd_positive_share_3y,anch_capex_intensity,spearman,52102,0.0011731147426932
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_gross_profit_lag_sga,spearman,55047,1.0
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_revenue_change_lag_sga,spearman,55047,0.6569818241036841
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_advertising_intensity,spearman,21017,0.4659840441700573
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_operating_margin,spearman,55047,0.5411890195013519
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_cash_adjusted_roic,spearman,55047,0.6993541327702859
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_gross_profitability_lag_assets,spearman,55047,0.8475158709921262
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_cash_conversion_lag_assets,spearman,55047,0.6796042858852327
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_asset_turnover,spearman,55047,0.6059905527235306
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_asset_lightness,spearman,55047,0.3300470313927277
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_incremental_operating_margin,spearman,52304,0.0775150159523634
regime_shift,anchored_components,anch_gross_profit_lag_sga,anch_capex_intensity,spearman,55047,-0.4444420145704167
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_revenue_change_lag_sga,spearman,55047,1.0
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_advertising_intensity,spearman,21017,0.0450412739222094
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_operating_margin,spearman,55047,0.0428037183576497
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_cash_adjusted_roic,spearman,55047,0.2976269077435004
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_gross_profitability_lag_assets,spearman,55047,0.4954135262890467
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_cash_conversion_lag_assets,spearman,55047,0.2673925891030892
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_asset_turnover,spearman,55047,0.6978699871161729
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_asset_lightness,spearman,55047,0.11947894362413
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_incremental_operating_margin,spearman,52304,-0.0300063103985529
regime_shift,anchored_components,anch_revenue_change_lag_sga,anch_capex_intensity,spearman,55047,-0.4488106755971557
regime_shift,anchored_components,anch_advertising_intensity,anch_advertising_intensity,spearman,22106,1.0
regime_shift,anchored_components,anch_advertising_intensity,anch_operating_margin,spearman,22106,0.587748623909618
regime_shift,anchored_components,anch_advertising_intensity,anch_cash_adjusted_roic,spearman,21017,0.5634177453208234
regime_shift,anchored_components,anch_advertising_intensity,anch_gross_profitability_lag_assets,spearman,21017,0.3075389388712835
regime_shift,anchored_components,anch_advertising_intensity,anch_cash_conversion_lag_assets,spearman,21017,0.5688106105959227
regime_shift,anchored_components,anch_advertising_intensity,anch_asset_turnover,spearman,21017,0.1569477545288878
regime_shift,anchored_components,anch_advertising_intensity,anch_asset_lightness,spearman,22106,0.2552165523461473
regime_shift,anchored_components,anch_advertising_intensity,anch_incremental_operating_margin,spearman,19997,0.1171780598862474
regime_shift,anchored_components,anch_advertising_intensity,anch_capex_intensity,spearman,22106,-0.1544267137539659
regime_shift,anchored_components,anch_operating_margin,anch_operating_margin,spearman,58042,1.0
regime_shift,anchored_components,anch_operating_margin,anch_cash_adjusted_roic,spearman,55047,0.913592082472798
regime_shift,anchored_components,anch_operating_margin,anch_gross_profitability_lag_assets,spearman,55047,0.504804488390388
regime_shift,anchored_components,anch_operating_margin,anch_cash_conversion_lag_assets,spearman,55047,0.9367157871034834
regime_shift,anchored_components,anch_operating_margin,anch_asset_turnover,spearman,55047,0.1895033531481202
regime_shift,anchored_components,anch_operating_margin,anch_asset_lightness,spearman,58042,0.3169897490229548
regime_shift,anchored_components,anch_operating_margin,anch_incremental_operating_margin,spearman,52304,0.1981245920329947
regime_shift,anchored_components,anch_operating_margin,anch_capex_intensity,spearman,58042,-0.1933550602307328
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_cash_adjusted_roic,spearman,55047,1.0
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_gross_profitability_lag_assets,spearman,55047,0.7379770335068947
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_cash_conversion_lag_assets,spearman,55047,0.9850198527468697
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_asset_turnover,spearman,55047,0.5351211514615941
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_asset_lightness,spearman,55047,0.5001721131900568
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_incremental_operating_margin,spearman,52304,0.1733113611840752
regime_shift,anchored_components,anch_cash_adjusted_roic,anch_capex_intensity,spearman,55047,-0.4480671331395425
regime_shift,anchored_components,anch_gross_profitability_lag_assets,anch_gross_profitability_lag_assets,spearman,55047,1.0
regime_shift,anchored_components,anch_gross_profitability_lag_assets,anch_cash_conversion_lag_assets,spearman,55047,0.6883497541703938
regime_shift,anchored_components,anch_gross_profitability_lag_assets,anch_asset_turnover,spearman,55047,0.7848446897789539
regime_shift,anchored_components,anch_gross_profitability_lag_assets,anch_asset_lightness,spearman,55047,0.5890440817067315
regime_shift,anchored_components,anch_gross_profitability_lag_assets,anch_incremental_operating_margin,spearman,52304,0.0812397588840122
regime_shift,anchored_components,anch_gross_profitability_lag_assets,anch_capex_intensity,spearman,55047,-0.6148263377609715
regime_shift,anchored_components,anch_cash_conversion_lag_assets,anch_cash_conversion_lag_assets,spearman,55047,1.0
regime_shift,anchored_components,anch_cash_conversion_lag_assets,anch_asset_turnover,spearman,55047,0.4628724683176276
regime_shift,anchored_components,anch_cash_conversion_lag_assets,anch_asset_lightness,spearman,55047,0.4208754099394473
regime_shift,anchored_components,anch_cash_conversion_lag_assets,anch_incremental_operating_margin,spearman,52304,0.1809127866605906
regime_shift,anchored_components,anch_cash_conversion_lag_assets,anch_capex_intensity,spearman,55047,-0.4106837294570258
regime_shift,anchored_components,anch_asset_turnover,anch_asset_turnover,spearman,55047,1.0
regime_shift,anchored_components,anch_asset_turnover,anch_asset_lightness,spearman,55047,0.5851144237116205
regime_shift,anchored_components,anch_asset_turnover,anch_incremental_operating_margin,spearman,52304,0.0044759663100533
